,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
024882.jpg,81.269844,101.58731,160.50795,97.52382,119.873024,148.31747,89.39683,178.79366,162.53969,172.69843
024951.jpg,95.886925,98.60071,165.54063,99.5053,132.97527,140.21202,96.79152,168.25443,167.34982,171.87279
024957.jpg,86.69327,111.7207,158.19452,111.7207,117.97507,164.70824,86.05486,174.2843,160.74814,175.5611
024972.jpg,90.00913,121.57077,157.80821,112.21918,126.24657,167.1598,101.69862,184.69406,162.48401,180.01826
024983.jpg,80.418846,103.20419,155.47644,101.86388,113.926704,156.81676,88.46073,179.6021,158.15707,172.90053
025006.jpg,88.50558,104.68401,155.12268,108.49071,101.828995,146.55762,81.843864,170.34944,144.65427,174.15613
025069.jpg,94.4762,107.68255,165.58731,105.6508,138.15874,159.49207,105.6508,188.9524,158.4762,185.90477
025078.jpg,89.30232,111.13178,165.70543,111.13178,128.0,159.75194,95.25581,180.58914,159.75194,181.58139
025086.jpg,96.65306,109.71429,172.40816,114.938774,134.53061,164.57143,92.734695,177.63264,165.87755,180.24489
025104.jpg,85.85365,103.80487,160.78049,105.36585,117.073166,146.7317,85.85365,172.4878,165.46341,172.4878
025114.jpg,84.448135,108.87968,148.97926,92.41494,120.29876,143.93362,101.70955,187.21992,161.99171,172.61412
025137.jpg,87.54978,114.14719,162.90909,108.606064,124.121216,152.93506,97.52381,187.29004,158.4762,183.96536
025140.jpg,92.199234,108.87356,160.85823,106.91187,126.52873,162.81992,98.08429,188.32184,157.91571,188.32184
025176.jpg,96.24806,109.147285,159.75194,110.139534,126.0155,158.75969,102.20155,181.58139,157.76744,183.56589
025181.jpg,134.09525,106.14286,178.28572,154.90477,150.85715,176.2381,83.809525,162.52382,124.952385,203.66667
025189.jpg,84.917076,98.653656,162.34146,116.13659,107.39512,149.85365,71.18049,161.09268,154.84879,182.32195
025234.jpg,89.8543,105.11258,162.75497,100.02649,127.15232,149.19205,91.54967,193.27153,159.36424,193.27153
025239.jpg,134.33334,104.0,195.66667,100.0,190.33334,144.0,134.33334,176.0,191.66667,168.0
025256.jpg,80.92903,105.703224,158.55484,99.09677,112.30968,145.34193,87.535484,183.32903,161.85806,180.0258
025272.jpg,126.038315,112.79693,190.28352,123.586205,179.49425,153.5019,121.134094,184.88889,166.74329,191.26436
025274.jpg,110.292496,102.19763,181.12254,107.25692,155.8261,160.88538,99.162056,169.9921,167.96838,174.03954
025283.jpg,85.333336,100.96191,165.79048,96.08572,126.78096,161.91429,99.96191,183.85715,165.79048,181.41905
025295.jpg,74.10526,104.11483,159.23445,95.540665,120.65071,150.66028,90.64114,176.99521,172.09569,169.64592
025313.jpg,99.90244,103.47038,162.34146,102.5784,135.58188,150.74565,99.90244,177.50523,162.34146,173.0453
025342.jpg,85.85365,99.902435,160.78049,110.82926,107.70731,127.99999,79.60976,167.02438,142.04878,177.95122
025362.jpg,101.9469,104.21239,173.30974,105.34513,146.12389,140.46017,100.814156,171.04425,172.17699,173.30974
025374.jpg,103.348145,106.19259,178.25185,106.19259,145.06667,153.59999,104.296295,181.0963,170.66666,183.94073
025437.jpg,85.844315,111.37126,150.22755,103.70659,114.97006,143.56288,98.10779,191.08383,153.29343,186.48503
025474.jpg,72.69136,128.0,142.22223,96.395065,116.93827,165.92593,110.61729,186.46913,176.98766,158.02469
025478.jpg,91.77358,99.8239,164.22641,115.92452,120.754715,159.39622,80.50314,167.44653,156.1761,180.32704
025490.jpg,93.46032,92.44445,172.69843,90.412704,136.127,142.22223,107.68255,185.90477,166.60318,181.84128
025530.jpg,72.37131,104.77637,146.90295,101.53586,106.93671,150.14345,81.01266,170.66666,159.86497,167.42615
025563.jpg,108.34129,83.00341,161.63821,125.8157,92.614334,115.331055,62.034126,138.04778,104.84641,181.73378
025571.jpg,85.333336,106.66667,153.6,106.66667,102.40001,149.33334,89.600006,174.93335,162.13335,179.20001
025572.jpg,67.01887,105.0566,129.81133,96.603775,83.92453,152.15094,80.30189,181.13208,137.05661,174.49057
025614.jpg,73.875916,102.77372,128.06569,106.51095,70.13869,147.62044,68.27007,177.51825,131.80292,186.86131
025624.jpg,100.17391,86.81739,178.08694,97.94782,135.7913,151.3739,93.49565,182.53912,158.05217,185.87825
025662.jpg,74.48588,104.85876,146.80226,103.41243,103.41243,153.31073,85.333336,182.96045,145.35593,184.40678
025664.jpg,71.111115,106.666664,133.33333,110.22222,81.77778,152.88889,76.44444,176.0,140.44444,179.55556
025681.jpg,85.333336,93.46032,166.60318,97.52382,119.873024,160.50795,89.39683,184.8889,156.44446,188.9524
025700.jpg,73.76271,119.32204,154.0339,93.28814,119.32204,158.37288,108.47458,188.74576,173.55933,164.88136
025702.jpg,77.831505,106.9011,150.97437,94.710625,111.589745,133.15752,97.52381,184.7326,155.66301,175.35532
025715.jpg,93.65853,110.30894,168.58536,108.22764,130.0813,155.0569,99.902435,189.39836,157.1382,191.47968
025720.jpg,85.98473,85.98473,154.38168,89.89313,111.38931,115.29771,80.12214,173.92366,142.6565,173.92366
025760.jpg,86.60223,96.11896,153.21933,108.49071,96.11896,137.0409,70.42379,166.54276,135.13754,180.81784
025764.jpg,81.22088,106.92369,153.18875,101.78313,107.951805,148.04819,91.50201,183.00401,148.04819,180.94778
025793.jpg,76.034485,112.55173,146.65517,101.51724,109.13793,163.31035,93.68965,183.17241,162.10345,167.72414
025847.jpg,110.76923,108.30769,172.3077,125.53847,145.23077,169.84616,91.07693,172.3077,152.61539,184.61539
025891.jpg,95.33054,103.89958,162.8117,100.68619,138.17574,147.8159,98.54393,175.66527,167.09624,173.52301
025892.jpg,81.2891,84.92891,144.37915,89.782,93.42181,126.1801,83.715645,173.49763,132.24644,179.564
025894.jpg,86.56115,106.820145,162.07195,92.086334,138.1295,145.4964,97.61151,180.48921,178.64749,160.23022
025914.jpg,100.06091,117.45685,166.33502,83.67005,144.24365,161.63959,118.25381,190.22842,178.03046,173.33502
025954.jpg,68.92308,112.246155,135.87692,88.61539,92.55385,133.9077,88.61539,187.07692,151.63077,167.38461
025972.jpg,96.233574,113.9854,169.10948,96.233574,151.35767,156.02919,114.91971,185.927,176.58394,170.0438
026015.jpg,107.59421,102.49275,178.08696,123.36232,136.8116,158.6087,95.072464,179.47827,149.33334,193.85507
026042.jpg,76.20465,117.87907,159.55348,94.06512,130.97675,133.35814,104.781395,184.55814,175.03256,169.07907
026064.jpg,79.37118,93.90393,147.56332,90.55022,110.67249,134.14847,88.314415,176.62883,144.20961,175.51093
026091.jpg,79.30435,107.82609,158.6087,100.86957,119.652176,145.39131,89.739136,177.39131,164.86957,169.73914
026102.jpg,92.42082,106.595795,168.68217,102.3433,139.76523,152.8062,96.67331,181.43965,170.09967,172.93466
026142.jpg,103.27897,96.68669,177.99141,95.58798,150.5236,142.83261,98.88412,169.20172,181.28755,169.20172
026149.jpg,94.608696,108.52174,166.95653,111.30435,128.0,147.47826,83.478264,169.73914,169.73914,172.52174
026211.jpg,96.00001,113.06667,177.06668,100.26667,151.46667,149.33334,110.93334,192.00002,187.73334,179.20001
026218.jpg,86.38036,100.515335,160.19632,102.085884,109.938644,142.92024,81.66871,174.33128,155.48466,177.47238
026262.jpg,81.49481,100.096886,162.1038,96.553635,123.12803,142.61592,92.12457,178.04845,167.41869,174.5052
026270.jpg,95.64835,105.08791,168.79121,105.08791,137.84616,150.0989,104.08791,183.85715,163.16484,183.85715
026291.jpg,99.41748,99.41748,176.46602,104.38835,139.18446,146.64078,99.41748,171.49515,164.03883,176.46602
026395.jpg,69.94164,112.042435,140.56233,100.49867,94.38727,156.85942,90.312996,185.3793,149.38992,178.58885
026402.jpg,97.882355,105.411766,165.64706,117.960785,128.0,158.11765,82.82353,170.66667,160.62746,180.70589
026431.jpg,90.443115,98.10779,168.62276,98.10779,130.29941,145.62875,95.041916,187.01797,160.95808,185.48503
026449.jpg,97.03226,105.29032,167.2258,105.29032,132.12903,144.51613,99.09677,177.54839,169.29031,175.48387
026502.jpg,100.804535,108.056656,167.52408,102.98017,144.31728,146.49292,106.60623,183.47874,176.95184,178.40227
026569.jpg,105.6,103.4,168.0,105.0,150.40001,148.2,96.0,172.2,172.8,172.2
026595.jpg,97.990425,107.78947,175.15788,104.11483,142.08612,146.98564,101.66507,177.60765,177.60765,173.93301
026606.jpg,88.938965,111.77465,167.06104,102.15962,128.60094,157.44601,97.35211,188.69484,163.4554,180.2817
026619.jpg,96.15024,100.95775,173.07042,114.178406,123.79343,155.04225,80.525826,176.67606,151.43661,189.89671
026623.jpg,90.69714,109.71429,157.98857,105.325714,125.80571,156.52571,102.4,190.17143,144.82286,187.24571
026661.jpg,88.13114,113.31147,155.27869,97.57377,130.09836,143.7377,110.163925,183.60655,169.96721,169.96721
026741.jpg,107.85185,99.55556,177.77779,109.03704,148.14815,148.14815,105.48148,180.14815,165.92593,188.44444
026765.jpg,87.30636,108.763,157.59537,112.462425,116.16185,155.37572,82.12717,177.57225,153.15607,183.49133
026779.jpg,108.44444,109.333336,182.22223,104.88889,160.0,148.44444,119.111115,190.22223,176.88889,182.22223
026796.jpg,100.090225,90.46617,173.2331,115.48872,123.18797,144.3609,82.76692,163.60902,148.21053,184.78195
026804.jpg,100.5211,104.2789,172.85872,104.74863,144.67523,148.43303,103.80917,178.4954,163.93394,184.13211
026925.jpg,123.98928,107.067024,178.20912,111.18499,174.77748,147.56033,129.47989,185.30832,169.97319,182.563
026949.jpg,92.827194,110.957504,164.62323,110.957504,126.186966,161.72238,89.20113,174.7762,164.62323,176.95184
026959.jpg,80.95727,115.96582,153.1624,83.1453,129.09402,131.28206,115.96582,188.17094,177.23077,159.7265
026961.jpg,101.052635,98.80702,177.4035,97.68421,148.21053,134.73685,108.912285,176.2807,172.91228,177.4035
027038.jpg,96.603775,106.26415,166.64151,90.56604,150.9434,143.69812,120.754715,184.75471,185.96227,171.4717
027058.jpg,81.85034,102.7483,158.47618,111.45578,97.5238,151.51021,73.14285,172.40816,148.0272,179.37415
027077.jpg,86.06896,101.51724,167.72414,101.51724,122.48276,151.17241,90.48276,183.17241,154.48276,185.3793
027079.jpg,103.1358,111.67078,170.55966,99.0288,151.59671,152.7572,118.93827,185.41563,177.93416,172.77365
027102.jpg,97.230774,110.76923,164.92308,112.00001,119.38462,156.3077,92.30769,173.53847,166.15385,177.23077
027137.jpg,133.12,99.47428,193.09714,119.954285,169.69142,166.76572,105.325714,172.61714,156.52571,187.24571
027141.jpg,92.98113,112.30189,159.39622,101.43396,131.62265,153.35849,99.01887,183.54718,171.4717,171.4717
027151.jpg,67.9774,104.13559,130.1695,94.0113,88.22599,157.64972,92.56497,186.57628,144.63277,175.00565
027154.jpg,90.48276,90.48276,169.93103,94.89655,123.586205,139.03448,90.48276,169.93103,163.31035,174.34483
027183.jpg,88.9426,105.9577,160.87009,100.54381,129.16013,145.40181,99.77039,182.52568,163.19034,177.11179
027227.jpg,87.0255,107.33144,158.09631,108.78187,120.38527,153.01982,85.57507,177.67705,155.19547,184.92917
027246.jpg,87.27273,95.030304,168.72728,92.44444,126.70707,144.16162,95.030304,174.54546,166.14142,174.54546
027295.jpg,95.900925,108.58204,163.26935,112.54489,130.77399,153.75851,97.48607,180.70587,160.89163,183.08359
027299.jpg,89.72347,99.60129,159.69131,108.655945,111.1254,139.93568,78.199356,171.21542,153.10611,181.9164
027402.jpg,64.77108,101.78313,147.02008,88.41766,91.50201,136.73895,76.08032,191.22891,140.8514,181.97589
027437.jpg,116.46352,106.5751,182.38626,110.969955,154.91846,156.01717,107.67382,174.69528,168.103,183.48499
027446.jpg,94.69388,110.36735,167.18367,115.591835,128.65306,147.59183,97.95918,184.81633,157.38776,186.12245
027457.jpg,78.85965,109.58597,148.9228,104.196495,104.908775,142.82106,86.045616,177.85263,154.31229,173.3614
027459.jpg,89.26316,102.73684,165.05263,96.0,131.36842,149.89474,109.47369,186.94737,168.42105,181.89474
027460.jpg,64.580154,113.34351,121.25191,107.48092,78.259544,150.47328,72.39695,189.55725,129.0687,181.74046
027548.jpg,69.359604,113.497536,139.98029,74.40394,107.192116,133.67488,100.886696,184.11823,168.98521,153.85222
027592.jpg,96.16931,115.13227,173.37566,115.13227,138.15872,166.60316,97.5238,185.56613,154.41269,186.92062
027617.jpg,78.41441,92.25226,159.13513,92.25226,115.315315,136.07208,94.55856,175.27928,154.52252,175.27928
027630.jpg,57.627705,115.25541,119.68831,89.766235,75.35931,158.4762,84.225105,196.15584,144.06926,177.31601
027691.jpg,86.34319,101.49113,159.05325,98.46154,125.72781,125.72781,93.91716,180.26036,154.50888,178.74556
027730.jpg,90.35294,100.39216,165.64706,102.90196,130.50981,138.03922,100.39216,178.19609,155.60785,180.70589
027747.jpg,103.33945,104.513756,172.62384,96.29357,156.18349,143.26605,112.73394,179.66972,176.14677,172.62384
027755.jpg,115.45098,105.411766,187.3987,110.43137,158.95425,160.62746,98.718956,174.01308,174.01308,174.01308
027767.jpg,86.30303,104.72728,165.81819,102.78788,122.18182,164.8485,95.030304,186.18182,162.90909,186.18182
027771.jpg,96.86487,103.78378,175.27928,104.93694,145.2973,160.2883,92.25226,192.57658,154.52252,193.72974
027784.jpg,83.66829,109.892685,154.2244,107.39512,118.00976,156.09756,92.40976,185.44391,149.22926,184.19513
027903.jpg,86.23158,105.09474,161.68422,105.09474,113.178955,146.86316,87.57895,185.93684,150.90527,185.93684
027993.jpg,100.221275,102.399994,178.65532,99.13191,149.24255,154.68936,102.399994,177.56595,175.38722,176.4766
028006.jpg,85.91781,108.712326,164.82191,101.69863,129.75342,145.53424,103.45206,184.10959,157.80821,182.35617
028017.jpg,82.12676,106.366196,159.64789,111.77464,110.97183,158.64789,89.33803,183.88731,147.02817,189.29578
028059.jpg,83.91111,113.77778,157.86667,108.08889,113.77778,150.75555,89.6,183.46667,149.33334,179.2
028108.jpg,102.92783,100.28866,175.50514,108.206184,139.87628,147.79381,88.41237,168.90721,171.54639,176.82474
028110.jpg,120.45129,115.528206,160.49231,88.943596,181.82565,128.98462,160.49231,182.15385,188.06154,161.80513
028198.jpg,92.203186,98.932274,172.26694,109.64143,118.21116,149.92828,86.083664,174.91634,154.92828,186.13547
028227.jpg,88.0,114.0,156.0,103.0,127.0,160.0,102.0,179.0,167.0,173.0
028247.jpg,87.741936,108.38709,160.0,102.19354,116.64516,143.48387,90.83871,177.54839,165.16129,173.41934
028329.jpg,100.7874,103.80315,167.30708,115.89764,122.96063,164.27559,76.59843,166.29134,159.2441,182.41733
028374.jpg,93.63424,105.58755,163.36186,110.56809,122.5214,151.40855,87.657585,176.31128,164.35797,177.30739
028401.jpg,112.64,104.10667,175.78667,105.81334,165.54668,151.89334,116.05334,180.90668,177.49333,182.61334
028424.jpg,93.5914,105.97849,154.15054,100.47312,125.247314,154.15054,94.96774,177.54839,165.16129,173.41936
028426.jpg,93.82421,101.466,165.99669,105.286896,126.93864,159.62852,100.61691,185.95026,151.13765,191.04477
028428.jpg,107.200005,107.200005,171.2,116.8,131.2,163.2,91.200005,174.40001,148.8,187.2
028464.jpg,71.4629,103.12367,154.68552,91.36396,109.45583,151.06714,80.508835,175.49117,169.15901,166.44524
028465.jpg,97.05495,106.9011,168.79121,120.96703,123.78022,160.35165,81.58242,170.1978,157.53847,185.67033
028489.jpg,86.333336,109.22667,158.01334,102.4,123.880005,143.36,99.98667,184.32,154.6,184.32
028498.jpg,93.21739,104.34783,172.52174,96.0,136.34782,154.43478,104.34783,185.04349,168.34782,180.86957
028530.jpg,107.703705,103.703705,174.66667,119.111115,143.25926,158.22223,94.666664,177.77779,159.25926,186.66667
028531.jpg,78.684814,115.89685,138.83382,130.56734,90.4212,165.7765,73.55015,187.78224,121.96275,200.25215
028579.jpg,100.39216,97.882355,178.19609,107.92157,143.05882,135.52942,100.39216,175.68628,158.11765,180.70589
028584.jpg,92.070175,104.29825,166.17545,93.070175,134.73685,149.21053,114.52631,189.63158,166.17545,180.64912
028609.jpg,84.24281,107.96166,157.85303,102.23642,124.31949,146.40256,96.51118,186.47923,160.3067,182.38977
028611.jpg,79.84158,103.92079,157.14851,98.85149,108.9901,130.53465,81.10891,185.0297,144.47525,183.76237
028636.jpg,114.99187,117.073166,174.30893,102.76422,167.80487,155.57722,127.219505,186.27641,172.22763,174.30893
028649.jpg,93.86667,105.81334,168.96,107.520004,133.12001,155.30667,95.57333,182.61334,158.72,184.32
028755.jpg,89.10497,106.077354,169.72377,103.24862,131.53592,154.16576,91.93371,177.50276,165.48067,178.20995
028773.jpg,113.47458,99.79661,182.8983,112.81356,159.0339,149.69492,111.305084,173.55933,167.71187,184.40678
028778.jpg,57.633507,111.24607,131.35078,87.12042,71.03665,134.03142,68.35602,191.66492,134.03142,172.90053
028779.jpg,80.68482,120.52918,150.41245,96.62257,121.52529,159.37743,104.59144,190.2568,165.35408,176.31128
028780.jpg,65.060776,107.491714,125.878456,93.34807,69.30387,148.50829,80.61879,190.93924,128.70718,185.28177
028845.jpg,92.397354,104.2649,166.99338,104.2649,128.84769,153.43047,96.635765,176.31789,169.53642,174.62251
028859.jpg,96.8,106.4,172.0,104.0,136.0,147.2,99.200005,178.40001,177.6,178.40001
028866.jpg,103.08725,108.24161,175.24832,113.39597,147.75839,146.04027,104.80537,182.1208,168.37584,180.40268
028901.jpg,96.71111,105.244446,170.66667,103.82223,133.68889,143.64445,109.511116,183.46667,160.71112,180.62222
028923.jpg,91.94366,100.95775,162.25352,95.54929,131.60564,142.42253,91.94366,173.07042,174.87323,164.05634
028964.jpg,93.76744,110.88372,168.93024,97.48837,139.1628,147.34883,119.81395,198.69768,176.37209,184.55814
028974.jpg,94.78718,103.74345,167.18369,105.23615,136.5831,152.25656,88.81633,175.39359,166.43732,176.8863
028980.jpg,100.44444,98.666664,170.66667,112.88889,129.77779,141.33333,90.666664,175.11111,147.55556,185.77779
029088.jpg,86.55588,105.62751,162.10889,96.82522,129.83382,143.03726,100.49284,189.98282,173.11176,178.97995
029107.jpg,69.65987,114.938774,151.51021,101.0068,109.71429,130.61224,83.591835,189.82312,148.0272,182.85713
029126.jpg,87.057236,106.88215,165.49495,100.84848,129.29292,151.7037,97.40067,187.90572,162.04713,185.31985
029151.jpg,76.59843,93.58268,149.16536,93.58268,102.80315,127.850395,84.661415,169.50919,138.4147,170.85301
029153.jpg,75.10744,108.606064,148.4518,98.380165,113.19009,161.49863,91.68044,184.77135,158.67769,177.3664
029177.jpg,94.04082,107.972786,167.18367,104.48979,137.57823,139.31973,104.48979,184.59863,163.70068,184.59863
029197.jpg,135.779,104.66299,189.52487,97.59116,190.93924,147.09393,141.43646,171.13812,189.52487,161.23758
029207.jpg,120.57337,101.35153,178.2389,110.08874,155.52219,151.15358,106.59386,179.98634,156.3959,191.34471
029244.jpg,104.358475,109.11476,168.98799,110.79345,146.32568,150.24263,106.8765,185.2153,165.6306,186.05466
029285.jpg,87.896996,121.957085,161.51073,108.77253,127.450645,163.70816,106.5751,192.27467,167.00429,181.28755
029317.jpg,70.49275,105.88406,111.30435,117.014496,51.94203,150.40579,63.072464,180.08696,111.30435,191.21739
029346.jpg,88.34118,111.435295,160.62354,97.882355,135.02353,150.58824,109.42353,185.22353,166.64706,180.70589
029349.jpg,83.92053,105.11258,150.03973,98.33112,111.04636,137.32451,90.70199,173.77484,158.51656,168.68874
029369.jpg,93.25714,89.6,182.85715,100.57143,137.14285,144.45714,91.42857,170.05714,166.4,182.85715
029431.jpg,78.76923,95.43195,144.91519,110.57988,82.30375,143.90533,65.13609,161.07298,136.33136,179.75543
